,Hour,Location
6006,2.0,"[-74.00409, 40.70745]"
6007,2.0,"[-73.99129, 40.73245]"
6008,2.0,"[-73.98269, 40.73543]"
6009,2.0,"[-73.98906, 40.73658]"
6010,2.0,"[-73.98980999999999, 40.718959999999996]"
6011,2.0,"[-73.95925, 40.7593]"
6012,2.0,"[-74.00406, 40.71314]"
6013,2.0,"[-73.98132, 40.72909]"
6014,2.0,"[-74.00493, 40.7353]"
6015,2.0,"[-73.98668, 40.733979999999995]"
6016,2.0,"[-74.00256, 40.71618]"
6017,2.0,"[-73.99215, 40.72524]"
6018,2.0,"[-73.98458000000001, 40.74843]"
6019,2.0,"[-74.00827, 40.70772]"
6020,2.0,"[-73.98718000000001, 40.733290000000004]"
6021,2.0,"[-73.97998, 40.73917]"
6022,2.0,"[-74.01119, 40.710370000000005]"
6023,2.0,"[-73.98484, 40.724270000000004]"
6024,2.0,"[-73.99226999999999, 40.73453]"
6025,2.0,"[-74.00596, 40.72504]"
6026,2.0,"[-74.01158000000001, 40.703520000000005]"
6027,2.0,"[-73.98073000000001, 40.73384]"
6028,2.0,"[-73.98524, 40.73337]"
6029,2.0,"[-73.97901999999999, 40.756029999999996]"
6030,2.0,"[-74.00766, 40.712540000000004]"
6031,2.0,"[-73.99078, 40.728359999999995]"
6032,2.0,"[-74.00753, 40.71767]"
6033,2.0,"[-73.99897, 40.74463]"
6034,2.0,"[-73.98915, 40.71672]"
6035,2.0,"[-73.99336, 40.71907]"
6036,2.0,"[-74.00863000000001, 40.71139]"
6037,2.0,"[-73.98132, 40.72909]"
6038,2.0,"[-73.99132, 40.71942]"
6039,2.0,"[-73.98894, 40.73653]"
6040,2.0,"[-73.96432, 40.75638]"
6041,2.0,"[-73.9973, 40.71933]"
6042,2.0,"[-73.98852, 40.737120000000004]"
6043,2.0,"[-74.00827, 40.70772]"
6044,2.0,"[-73.98529, 40.72365]"
6045,2.0,"[-74.00596, 40.72504]"
6046,2.0,"[-73.98255999999999, 40.731359999999995]"
6047,2.0,"[-73.98754, 40.71983]"
6048,2.0,"[-73.98575, 40.723009999999995]"
6049,2.0,"[-73.99048, 40.71933]"
6050,2.0,"[-73.97407, 40.7788]"
6051,2.0,"[-74.01295999999999, 40.70778]"
6052,2.0,"[-73.97539, 40.74544]"
6053,2.0,"[-73.9896, 40.74155]"
6054,2.0,"[-73.97991, 40.72687]"
6055,2.0,"[-73.97165, 40.75456]"
6056,2.0,"[-74.00338, 40.72525]"
6057,2.0,"[-74.00905999999999, 40.71089]"
6058,2.0,"[-73.98089, 40.753479999999996]"
6059,2.0,"[-73.98852, 40.737120000000004]"
6060,2.0,"[-74.0087, 40.7193]"
6061,2.0,"[-73.99684, 40.737359999999995]"
6062,2.0,"[-73.9907, 40.717209999999994]"
6063,2.0,"[-73.98857, 40.72285]"
6064,2.0,"[-73.98893000000001, 40.72991]"
6065,2.0,"[-73.99035, 40.73128]"
6066,2.0,"[-73.99446, 40.71697]"
6067,2.0,"[-73.99284, 40.72005]"
6068,2.0,"[-74.00383000000001, 40.72345]"
6069,2.0,"[-73.99035, 40.73128]"
6070,2.0,"[-73.98132, 40.72065]"
6071,2.0,"[-73.9899, 40.72956]"
6072,2.0,"[-73.98915, 40.71672]"
6073,2.0,"[-73.99895, 40.72807]"
6074,2.0,"[-73.98705, 40.7252]"
6075,2.0,"[-73.99996999999999, 40.73469]"
6076,2.0,"[-74.00863000000001, 40.71139]"
6077,2.0,"[-73.99028, 40.7191]"
6078,2.0,"[-73.99215, 40.72524]"
6079,2.0,"[-74.00274, 40.70722]"
6080,2.0,"[-73.99215, 40.72524]"
6081,2.0,"[-74.01158000000001, 40.704029999999996]"
6082,2.0,"[-74.0063, 40.71417]"
6083,2.0,"[-74.00927, 40.71326]"
6084,2.0,"[-73.98898, 40.71887]"
6085,2.0,"[-74.0068, 40.71978]"
6086,2.0,"[-73.99987, 40.72043]"
6087,2.0,"[-74.00043000000001, 40.7288]"
6088,2.0,"[-73.97833, 40.7541]"
6089,2.0,"[-74.0017, 40.73554]"
6090,2.0,"[-73.99035, 40.73128]"
6091,2.0,"[-73.99505, 40.73403]"
6092,2.0,"[-74.00043000000001, 40.7288]"
6093,2.0,"[-73.98824, 40.71848]"
6094,2.0,"[-74.00527, 40.71826]"
6095,2.0,"[-73.98898, 40.71887]"
6096,2.0,"[-73.9907, 40.717209999999994]"
6097,2.0,"[-73.98266, 40.7395]"
6098,2.0,"[-74.00535, 40.722229999999996]"
6099,2.0,"[-73.97977, 40.752140000000004]"
6100,2.0,"[-73.98633000000001, 40.72217]"
6101,2.0,"[-74.00392, 40.72087]"
6102,2.0,"[-74.0011, 40.73656]"
6103,2.0,"[-73.98836, 40.720079999999996]"
6104,2.0,"[-73.97251, 40.75902]"
6105,2.0,"[-73.98618, 40.726409999999994]"
6106,2.0,"[-73.99537, 40.72504]"
6107,2.0,"[-74.01321, 40.71522]"
6108,2.0,"[-74.01158000000001, 40.704029999999996]"
6109,2.0,"[-73.9973, 40.71933]"
6110,2.0,"[-73.95889, 40.77497]"
6111,2.0,"[-73.97744, 40.74954]"
6112,2.0,"[-73.99906999999999, 40.74965]"
6113,2.0,"[-74.0136, 40.70798]"
6114,2.0,"[-73.9947, 40.721309999999995]"
6115,2.0,"[-73.99797, 40.72267]"
6116,2.0,"[-73.97941, 40.74957]"
6117,2.0,"[-73.99072, 40.734790000000004]"
6118,2.0,"[-74.01550999999999, 40.7077]"
6119,2.0,"[-74.01201, 40.701609999999995]"
6120,2.0,"[-73.98531, 40.7276]"
6121,2.0,"[-73.98208000000001, 40.72388]"
6122,2.0,"[-73.98575, 40.723009999999995]"
6123,2.0,"[-73.98616, 40.72075]"
6124,2.0,"[-73.99786, 40.74106]"
6125,2.0,"[-73.99048, 40.71933]"
6126,2.0,"[-73.97841, 40.72469]"
6127,2.0,"[-73.99361, 40.73601]"
6128,2.0,"[-73.99259, 40.724059999999994]"
6129,2.0,"[-73.97803, 40.729440000000004]"
6130,2.0,"[-74.00214, 40.71518]"
6131,2.0,"[-74.00723, 40.71304]"
6132,2.0,"[-74.00095, 40.73171]"
6133,2.0,"[-74.00738, 40.71058]"
6134,2.0,"[-74.01158000000001, 40.704029999999996]"
6135,2.0,"[-73.9978, 40.73603]"
6136,2.0,"[-74.00348000000001, 40.72056]"
6137,2.0,"[-73.98867, 40.71765]"
6138,2.0,"[-74.01158000000001, 40.704029999999996]"
6139,2.0,"[-73.98654, 40.73705]"
6140,2.0,"[-74.00589000000001, 40.71468]"
6141,2.0,"[-74.01276, 40.71714]"
6142,2.0,"[-73.98331999999999, 40.71495]"
6143,2.0,"[-74.01151, 40.70297]"
6144,2.0,"[-73.9749, 40.75009]"
6145,2.0,"[-73.99502, 40.73986]"
6146,2.0,"[-73.99985, 40.74343]"
6147,2.0,"[-73.97511, 40.73542]"
6148,2.0,"[-73.99382, 40.71816]"
6149,2.0,"[-73.98444, 40.72878]"
6150,2.0,"[-73.96807, 40.7555]"
6151,2.0,"[-74.00745, 40.70605]"
6152,2.0,"[-73.97988000000001, 40.73502]"
6153,2.0,"[-74.00376999999999, 40.72238]"
6154,2.0,"[-73.99481999999999, 40.73035]"
6155,2.0,"[-74.00214, 40.71518]"
6156,2.0,"[-73.98640999999999, 40.74021]"
6157,2.0,"[-73.99412, 40.73531]"
6158,2.0,"[-74.00446, 40.73072]"
6159,2.0,"[-73.97905, 40.744440000000004]"
6160,2.0,"[-73.98458000000001, 40.74843]"
6161,2.0,"[-73.98444, 40.72878]"
6162,2.0,"[-74.00304, 40.71803]"
6163,2.0,"[-73.99349000000001, 40.72437]"
6164,2.0,"[-73.98815, 40.73196]"
6165,2.0,"[-73.9839, 40.74649]"
6166,2.0,"[-74.00166, 40.70949]"
6167,2.0,"[-74.00947, 40.710409999999996]"
6168,2.0,"[-73.99259, 40.724059999999994]"
6169,2.0,"[-73.98854, 40.72299]"
6170,2.0,"[-74.00259, 40.71992]"
6171,2.0,"[-73.98387, 40.72142]"
6172,2.0,"[-73.98318, 40.75034]"
6173,2.0,"[-73.98857, 40.72285]"
6174,2.0,"[-73.99698000000001, 40.71656]"
6175,2.0,"[-74.00325, 40.72039]"
6176,2.0,"[-74.00274, 40.73373]"
6177,2.0,"[-73.9986, 40.729690000000005]"
6178,2.0,"[-73.98791, 40.722640000000006]"
6179,2.0,"[-73.99587, 40.738690000000005]"
6180,2.0,"[-74.00259, 40.71992]"
6181,20.0,"[-73.99918000000001, 40.73415]"
6182,20.0,"[-73.99028, 40.7191]"
6183,20.0,"[-74.00395999999999, 40.729859999999995]"
6184,20.0,"[-73.99996, 40.71802]"
6185,20.0,"[-73.99505, 40.73403]"
6186,20.0,"[-74.00766, 40.712540000000004]"
6187,20.0,"[-74.00796, 40.71712]"
6188,20.0,"[-74.00786, 40.71174]"
6189,20.0,"[-73.97851, 40.73687]"
6190,20.0,"[-73.97995, 40.74321]"
6191,20.0,"[-74.01158000000001, 40.704029999999996]"
6192,20.0,"[-73.9896, 40.74155]"
6193,20.0,"[-73.97485999999999, 40.73702]"
6194,20.0,"[-73.9866, 40.74277]"
6195,20.0,"[-73.99481, 40.71847]"
6196,20.0,"[-73.97211, 40.75392]"
6197,20.0,"[-73.98201999999999, 40.74905]"
6198,20.0,"[-73.99136999999999, 40.739090000000004]"
6199,20.0,"[-74.01158000000001, 40.704029999999996]"
6200,20.0,"[-73.9708, 40.75175]"
6201,20.0,"[-73.98898, 40.7268]"
6202,20.0,"[-73.96384, 40.76531]"
6203,20.0,"[-74.0093, 40.72477]"
6204,20.0,"[-73.98425, 40.71522]"
6205,20.0,"[-74.00066, 40.72218]"
6206,20.0,"[-73.98355, 40.73426]"
6207,20.0,"[-73.98834000000001, 40.754129999999996]"
6208,20.0,"[-74.00461999999999, 40.731]"
6209,20.0,"[-73.97185999999999, 40.76298]"
6210,20.0,"[-73.99537, 40.72504]"
6211,20.0,"[-73.98494000000001, 40.73638]"
6212,20.0,"[-73.9986, 40.71712]"
6213,20.0,"[-74.013, 40.70312]"
6214,20.0,"[-73.99996999999999, 40.73469]"
6215,20.0,"[-74.0144, 40.70361]"
6216,20.0,"[-73.98718000000001, 40.733290000000004]"
6217,20.0,"[-73.99505, 40.73403]"
6218,20.0,"[-73.97787, 40.7531]"
6219,20.0,"[-74.00406, 40.71314]"
6220,20.0,"[-73.99315, 40.72787]"
6221,20.0,"[-73.98682, 40.751090000000005]"
6222,20.0,"[-73.97905, 40.744440000000004]"
6223,20.0,"[-73.99051999999999, 40.74604]"
6224,20.0,"[-73.9606, 40.76975]"
6225,20.0,"[-73.98979, 40.75723]"
6226,20.0,"[-74.0084, 40.71437]"
6227,20.0,"[-73.98679, 40.73949]"
6228,20.0,"[-73.99112, 40.75031]"
6229,20.0,"[-74.00304, 40.71803]"
6230,20.0,"[-73.98368, 40.743959999999994]"
6231,20.0,"[-73.99684, 40.737359999999995]"
6232,20.0,"[-74.00999, 40.70981]"
6233,20.0,"[-74.00493, 40.7353]"
6234,20.0,"[-74.00376999999999, 40.72238]"
6235,20.0,"[-73.9857, 40.744]"
6236,20.0,"[-74.00723, 40.71304]"
6237,20.0,"[-73.99035, 40.73128]"
6238,20.0,"[-74.00036999999999, 40.7238]"
6239,20.0,"[-74.00095, 40.73171]"
6240,20.0,"[-73.99968, 40.73855]"
6241,20.0,"[-73.99413, 40.72664]"
6242,20.0,"[-73.99658000000001, 40.74281]"
6243,20.0,"[-73.99231999999999, 40.74357]"
6244,20.0,"[-74.01276, 40.71714]"
6245,20.0,"[-73.9986, 40.71712]"
6246,20.0,"[-73.9959, 40.732859999999995]"
6247,20.0,"[-74.00155, 40.74108]"
6248,20.0,"[-73.98857, 40.72285]"
6249,20.0,"[-74.00403, 40.72551]"
6250,20.0,"[-74.0144, 40.70361]"
6251,20.0,"[-74.00678, 40.706720000000004]"
6252,20.0,"[-73.9699, 40.75298]"
6253,20.0,"[-73.99361, 40.73601]"
6254,20.0,"[-73.96715, 40.75677]"
6255,20.0,"[-73.96998, 40.748870000000004]"
6256,20.0,"[-73.97988000000001, 40.73502]"
6257,20.0,"[-73.99034, 40.72894]"
6258,20.0,"[-73.99797, 40.72267]"
6259,20.0,"[-73.99968, 40.73855]"
6260,20.0,"[-74.01443, 40.71103]"
6261,20.0,"[-74.00751, 40.73287]"
6262,20.0,"[-73.98043, 40.73856]"
6263,20.0,"[-73.99336, 40.71907]"
6264,20.0,"[-73.9788, 40.719879999999996]"
6265,20.0,"[-74.01368000000001, 40.7137]"
6266,20.0,"[-74.00066, 40.72218]"
6267,20.0,"[-73.99491, 40.723040000000005]"
6268,20.0,"[-73.98852, 40.737120000000004]"
6269,20.0,"[-73.98867, 40.71765]"
6270,20.0,"[-74.00166, 40.70949]"
6271,20.0,"[-73.98355, 40.73426]"
6272,20.0,"[-73.99398000000001, 40.7203]"
6273,20.0,"[-74.00927, 40.71326]"
6274,20.0,"[-74.011, 40.71333]"
6275,20.0,"[-74.0021, 40.7281]"
6276,20.0,"[-74.00561, 40.73814]"
6277,20.0,"[-73.97479, 40.75589]"
6278,20.0,"[-73.99231999999999, 40.74357]"
6279,20.0,"[-73.99475, 40.72783]"
6280,20.0,"[-74.0063, 40.71417]"
6281,20.0,"[-73.99053, 40.74025]"
6282,20.0,"[-73.97359, 40.74792]"
6283,20.0,"[-73.99141999999999, 40.74481]"
6284,20.0,"[-73.96615, 40.75387]"
6285,20.0,"[-73.98834000000001, 40.754129999999996]"
6286,20.0,"[-73.98458000000001, 40.74843]"
6287,20.0,"[-74.0084, 40.71437]"
6288,20.0,"[-73.99491, 40.723040000000005]"
6289,20.0,"[-73.96807, 40.7555]"
6290,20.0,"[-74.00935, 40.72898]"
6291,20.0,"[-74.00638000000001, 40.733059999999995]"
6292,20.0,"[-74.00745, 40.70605]"
6293,20.0,"[-73.9804, 40.75415]"
6294,20.0,"[-74.0024, 40.73874]"
6295,20.0,"[-73.99414, 40.724759999999996]"
6296,20.0,"[-74.01054, 40.70915]"
6297,20.0,"[-73.99671, 40.7255]"
6298,20.0,"[-73.98705, 40.7252]"
6299,20.0,"[-73.99918000000001, 40.73924]"
6300,20.0,"[-74.01443, 40.71103]"
6301,20.0,"[-73.98402, 40.7433]"
6302,20.0,"[-73.98775, 40.74407]"
6303,20.0,"[-73.99849, 40.71345]"
6304,20.0,"[-73.99253, 40.753479999999996]"
6305,20.0,"[-74.0068, 40.71978]"
6306,20.0,"[-74.00729, 40.708709999999996]"
6307,20.0,"[-73.98828, 40.73465]"
6308,20.0,"[-73.99006999999999, 40.74088]"
6309,20.0,"[-73.99315, 40.72787]"
6310,20.0,"[-73.97929, 40.7528]"
6311,20.0,"[-73.97715, 40.7388]"
6312,20.0,"[-73.98318, 40.75034]"
6313,20.0,"[-73.99575, 40.74905]"
6314,20.0,"[-73.99606999999999, 40.71624]"
6315,20.0,"[-74.00546999999999, 40.70909]"
6316,20.0,"[-74.00723, 40.71304]"
6317,20.0,"[-73.99439, 40.71946]"
6318,20.0,"[-74.01158000000001, 40.704029999999996]"
6319,20.0,"[-73.99169, 40.7352]"
6320,20.0,"[-73.97522, 40.7445]"
6321,20.0,"[-73.99475, 40.72783]"
6322,20.0,"[-73.98633000000001, 40.72217]"
6323,20.0,"[-73.96623000000001, 40.75802]"
6324,20.0,"[-73.99587, 40.738690000000005]"
6325,20.0,"[-73.98796999999999, 40.72394]"
6326,20.0,"[-73.98877, 40.73397]"
6327,20.0,"[-73.98266, 40.72726]"
6328,20.0,"[-74.01158000000001, 40.704029999999996]"
6329,20.0,"[-73.97539, 40.74544]"
6330,20.0,"[-73.99465, 40.72593]"
6331,20.0,"[-73.97765, 40.757909999999995]"
6332,20.0,"[-74.00482, 40.71349]"
6333,20.0,"[-74.00554, 40.72716]"
6334,20.0,"[-73.99035, 40.73128]"
6335,20.0,"[-73.98221, 40.76474]"
6336,20.0,"[-74.00256, 40.71618]"
6337,20.0,"[-73.99951999999999, 40.73366]"
6338,20.0,"[-73.99557, 40.73072]"
6339,20.0,"[-74.00745, 40.70605]"
6340,20.0,"[-73.99951999999999, 40.73366]"
6341,20.0,"[-74.01443, 40.71103]"
6342,20.0,"[-73.9899, 40.72956]"
6343,20.0,"[-73.98354, 40.72605]"
6344,20.0,"[-73.99502, 40.73986]"
6345,20.0,"[-73.99413, 40.72664]"
6346,20.0,"[-74.00478000000001, 40.73754]"
6347,20.0,"[-73.98796999999999, 40.72394]"
6348,20.0,"[-73.98668, 40.733979999999995]"
6349,20.0,"[-73.98767, 40.73829]"
6350,20.0,"[-74.00498, 40.715759999999996]"
6351,20.0,"[-73.97995, 40.74321]"
6352,20.0,"[-74.00879, 40.704209999999996]"
6353,20.0,"[-73.98987, 40.73353]"
6354,20.0,"[-73.99083, 40.72429]"
6355,20.0,"[-73.96998, 40.748870000000004]"
6356,20.0,"[-74.01550999999999, 40.7077]"
6357,20.0,"[-73.9959, 40.732859999999995]"
6358,20.0,"[-74.00296999999999, 40.72332]"
6359,20.0,"[-73.9959, 40.732859999999995]"
6360,20.0,"[-73.99361, 40.73601]"
6361,20.0,"[-74.01379, 40.70239]"
6362,20.0,"[-73.97941, 40.74957]"
6363,20.0,"[-74.00095, 40.73171]"
6364,20.0,"[-74.00601999999999, 40.70615]"
6365,20.0,"[-73.98695, 40.756040000000006]"
6366,20.0,"[-73.9959, 40.732859999999995]"
6367,20.0,"[-73.99034, 40.72894]"
6368,20.0,"[-73.98091, 40.73788]"
6369,20.0,"[-73.99028, 40.7191]"
6370,20.0,"[-73.98125999999999, 40.74705]"
6371,20.0,"[-73.97851, 40.73687]"
6372,20.0,"[-74.0084, 40.71437]"
6373,20.0,"[-73.99880999999999, 40.72302]"
6374,20.0,"[-73.98488, 40.728190000000005]"
6375,20.0,"[-73.99505, 40.73403]"
6376,20.0,"[-73.98255999999999, 40.731359999999995]"
6377,20.0,"[-73.99491, 40.723040000000005]"
6378,20.0,"[-73.99684, 40.737359999999995]"
6379,20.0,"[-73.9896, 40.74155]"
6380,20.0,"[-73.99671, 40.7255]"
6381,20.0,"[-74.00036999999999, 40.7238]"
6382,20.0,"[-73.98798000000001, 40.74088]"
6383,20.0,"[-74.00409, 40.70745]"
6384,20.0,"[-74.013, 40.70312]"
6385,20.0,"[-73.98640999999999, 40.74021]"
6386,20.0,"[-73.99797, 40.72267]"
6387,20.0,"[-74.01422, 40.70463]"
6388,20.0,"[-74.00535, 40.722229999999996]"
6389,20.0,"[-73.96529, 40.75931]"
6390,20.0,"[-74.00601999999999, 40.70615]"
6391,20.0,"[-74.00294, 40.73114]"
6392,20.0,"[-74.0009, 40.725770000000004]"
6393,20.0,"[-74.00315, 40.73489]"
6394,20.0,"[-74.01293000000001, 40.71642]"
6395,20.0,"[-73.9882, 40.73775]"
6396,20.0,"[-73.979, 40.73619]"
6397,20.0,"[-73.96023000000001, 40.76624]"
6398,20.0,"[-74.0084, 40.71437]"
6399,20.0,"[-73.97924, 40.74707]"
6400,20.0,"[-73.97929, 40.7528]"
6401,20.0,"[-73.98504, 40.75356]"
6402,20.0,"[-73.98987, 40.72558]"
6403,20.0,"[-74.00638000000001, 40.733059999999995]"
6404,20.0,"[-73.99698000000001, 40.73141]"
6405,20.0,"[-73.99537, 40.72504]"
6406,20.0,"[-73.99395, 40.75152]"
6407,20.0,"[-74.00516999999999, 40.71902]"
6408,20.0,"[-73.9986, 40.729690000000005]"
6409,20.0,"[-73.9902, 40.71405]"
6410,20.0,"[-74.00012, 40.73043]"
6411,20.0,"[-73.98266, 40.7395]"
6412,20.0,"[-73.97351, 40.74378]"
6413,20.0,"[-73.99035, 40.73128]"
6414,20.0,"[-73.9839, 40.74649]"
6415,20.0,"[-73.98222, 40.74579]"
6416,20.0,"[-74.00766, 40.712540000000004]"
6417,20.0,"[-74.00795, 40.714940000000006]"
6418,20.0,"[-73.99986, 40.721790000000006]"
6419,20.0,"[-74.00723, 40.71304]"
6420,20.0,"[-73.99201, 40.7491]"
6421,20.0,"[-73.98549, 40.741479999999996]"
6422,20.0,"[-73.99984, 40.719190000000005]"
6423,20.0,"[-73.98572, 40.767920000000004]"
6424,20.0,"[-73.97377, 40.76036]"
6425,20.0,"[-73.98303, 40.72117]"
6426,20.0,"[-73.98668, 40.733979999999995]"
6427,20.0,"[-74.00531, 40.72862]"
6428,20.0,"[-74.0087, 40.7193]"
6429,20.0,"[-73.98132, 40.72909]"
6430,20.0,"[-74.013, 40.70312]"
6431,20.0,"[-74.00631, 40.722559999999994]"
6432,20.0,"[-73.98682, 40.751090000000005]"
6433,20.0,"[-73.97924, 40.74707]"
6434,20.0,"[-74.0001, 40.72538]"
6435,20.0,"[-73.98408, 40.7491]"
6436,20.0,"[-73.98132, 40.72065]"
6437,20.0,"[-74.01324, 40.705870000000004]"
6438,20.0,"[-73.98222, 40.74579]"
6439,20.0,"[-73.99412, 40.73531]"
6440,20.0,"[-73.98494000000001, 40.73235]"
6441,20.0,"[-73.99141999999999, 40.729859999999995]"
6442,20.0,"[-74.00274, 40.73373]"
6443,20.0,"[-74.00304, 40.71803]"
6444,20.0,"[-74.013, 40.70312]"
6445,20.0,"[-74.0144, 40.70361]"
6446,20.0,"[-74.00403, 40.71687]"
6447,20.0,"[-74.00218000000001, 40.72293]"
6448,20.0,"[-73.98354, 40.73002]"
6449,20.0,"[-74.01085, 40.7088]"
6450,20.0,"[-73.97856999999999, 40.75665]"
6451,20.0,"[-74.00936999999999, 40.70861]"
6452,20.0,"[-74.00601999999999, 40.70615]"
6453,20.0,"[-73.97652, 40.75497]"
6454,20.0,"[-73.99829, 40.74047]"
6455,20.0,"[-74.00155, 40.74108]"
6456,20.0,"[-74.01158000000001, 40.704029999999996]"
6457,20.0,"[-73.9973, 40.71933]"
6458,20.0,"[-73.98695, 40.72099]"
6459,20.0,"[-73.99217, 40.71968]"
6460,20.0,"[-73.98962, 40.747279999999996]"
6461,20.0,"[-73.98387, 40.72142]"
6462,20.0,"[-73.98091, 40.73788]"
6463,20.0,"[-73.99061, 40.75101]"
6464,20.0,"[-73.96285999999999, 40.75493]"
6465,20.0,"[-73.99224, 40.72125]"
6466,20.0,"[-74.00796, 40.71712]"
6467,20.0,"[-73.98768000000001, 40.7326]"
6468,20.0,"[-73.98886999999999, 40.74453]"
6469,20.0,"[-73.98132, 40.72065]"
6470,20.0,"[-73.97819, 40.74165]"
6471,20.0,"[-73.99109, 40.73005]"
6472,20.0,"[-74.00304, 40.71803]"
6473,20.0,"[-73.98679, 40.73949]"
6474,20.0,"[-74.01311, 40.703590000000005]"
6475,20.0,"[-74.00638000000001, 40.733059999999995]"
6476,20.0,"[-73.99895, 40.72807]"
6477,20.0,"[-74.00536, 40.72189]"
6478,20.0,"[-73.96769, 40.75202]"
6479,20.0,"[-73.99375, 40.729009999999995]"
6480,20.0,"[-73.99298, 40.75286]"
6481,20.0,"[-73.98303, 40.72117]"
6482,20.0,"[-74.00723, 40.71304]"
6483,20.0,"[-73.97446, 40.73275]"
6484,20.0,"[-73.98852, 40.737120000000004]"
6485,20.0,"[-73.9959, 40.732859999999995]"
6486,20.0,"[-74.013, 40.70312]"
6487,20.0,"[-74.00905999999999, 40.71089]"
6488,20.0,"[-73.99078, 40.728359999999995]"
6489,20.0,"[-73.97835, 40.75241]"
6490,20.0,"[-73.99797, 40.72267]"
6491,20.0,"[-73.99641, 40.75835]"
6492,20.0,"[-74.013, 40.70312]"
6493,20.0,"[-73.99516, 40.74477]"
6494,20.0,"[-73.98775, 40.74407]"
6495,20.0,"[-73.99336, 40.71907]"
6496,20.0,"[-73.99564000000001, 40.7441]"
6497,20.0,"[-73.99136999999999, 40.739090000000004]"
6498,20.0,"[-74.01276, 40.71714]"
6499,20.0,"[-74.0011, 40.73656]"
6500,20.0,"[-73.98185, 40.7366]"
6501,20.0,"[-73.99028, 40.7191]"
6502,20.0,"[-74.01295999999999, 40.70778]"
6503,20.0,"[-73.98222, 40.74579]"
6504,20.0,"[-73.99537, 40.72504]"
6505,20.0,"[-73.9899, 40.72956]"
6506,20.0,"[-73.98269, 40.73543]"
6507,20.0,"[-73.96807, 40.7555]"
6508,20.0,"[-74.00409, 40.70745]"
6509,20.0,"[-74.01326, 40.70874]"
6510,20.0,"[-73.98724, 40.72919]"
6511,20.0,"[-73.98111, 40.7445]"
6512,20.0,"[-73.98857, 40.72285]"
6513,20.0,"[-73.98633000000001, 40.72217]"
6514,20.0,"[-73.98295999999999, 40.74777]"
6515,20.0,"[-73.97929, 40.7528]"
6516,20.0,"[-74.00739, 40.70518]"
6517,20.0,"[-74.00723, 40.71304]"
6518,20.0,"[-73.97743, 40.75372]"
6519,20.0,"[-74.0001, 40.72538]"
6520,20.0,"[-73.99315, 40.72787]"
6521,20.0,"[-73.96342, 40.75763]"
6522,20.0,"[-74.00376999999999, 40.72238]"
6523,20.0,"[-73.98458000000001, 40.74273]"
6524,20.0,"[-73.96162, 40.75606]"
6525,20.0,"[-74.01443, 40.71103]"
6526,20.0,"[-73.99537, 40.72504]"
6527,20.0,"[-73.97995, 40.74321]"
6528,20.0,"[-73.99606999999999, 40.71624]"
6529,20.0,"[-73.98815, 40.73196]"
6530,20.0,"[-73.99217, 40.71968]"
6531,20.0,"[-73.97180999999999, 40.76036]"
6532,20.0,"[-73.99852, 40.71979]"
6533,20.0,"[-73.98728, 40.75046]"
6534,20.0,"[-74.00475, 40.73465]"
6535,20.0,"[-74.00144, 40.72762]"
6536,20.0,"[-73.99006999999999, 40.74666]"
6537,20.0,"[-73.98408, 40.7491]"
6538,20.0,"[-73.98295999999999, 40.74777]"
6539,20.0,"[-74.01324, 40.705870000000004]"
6540,20.0,"[-74.00678, 40.706720000000004]"
6541,20.0,"[-74.00705, 40.718270000000004]"
6542,20.0,"[-74.00193, 40.72455]"
6543,20.0,"[-73.98255999999999, 40.731359999999995]"
6544,20.0,"[-73.99381, 40.73273]"
6545,20.0,"[-74.00676999999999, 40.70562]"
6546,20.0,"[-73.97539, 40.74544]"
6547,20.0,"[-74.00386999999999, 40.73754]"
6548,20.0,"[-74.00729, 40.708709999999996]"
6549,20.0,"[-73.9978, 40.73603]"
6550,20.0,"[-73.97988000000001, 40.73502]"
6551,20.0,"[-74.00498, 40.715759999999996]"
6552,20.0,"[-73.9819, 40.76296]"
6553,20.0,"[-73.97715, 40.7388]"
6554,20.0,"[-73.98852, 40.737120000000004]"
6555,20.0,"[-73.99123, 40.7238]"
6556,20.0,"[-73.98111999999999, 40.75028]"
6557,20.0,"[-74.00608000000001, 40.709920000000004]"
6558,20.0,"[-73.97363, 40.75785]"
6559,20.0,"[-73.97697, 40.75435]"
6560,20.0,"[-74.00601999999999, 40.70615]"
6561,20.0,"[-73.97468, 40.75911]"
6562,20.0,"[-74.00569, 40.706379999999996]"
6563,20.0,"[-73.98949, 40.730129999999996]"
6564,20.0,"[-74.00498, 40.715759999999996]"
6565,20.0,"[-73.98524, 40.73337]"
6566,20.0,"[-74.00832, 40.70381]"
6567,20.0,"[-73.97166999999999, 40.74631]"
6568,20.0,"[-73.98444, 40.72878]"
6569,20.0,"[-74.00565999999999, 40.726440000000004]"
6570,20.0,"[-73.97629, 40.75979]"
6571,20.0,"[-73.98640999999999, 40.74021]"
6572,20.0,"[-74.00589000000001, 40.71468]"
6573,20.0,"[-73.98873, 40.745290000000004]"
6574,20.0,"[-73.98354, 40.73002]"
6575,20.0,"[-73.98987, 40.72558]"
6576,20.0,"[-73.99996999999999, 40.726890000000004]"
6577,20.0,"[-73.98073000000001, 40.73384]"
6578,20.0,"[-73.97191, 40.75712]"
6579,20.0,"[-73.97539, 40.74544]"
6580,20.0,"[-73.99109, 40.73005]"
6581,20.0,"[-73.99684, 40.737359999999995]"
6582,20.0,"[-73.99003, 40.73276]"
